Money Available,Last Name,Password,Tickets Purchased,TicketMiner Membership,First Name,ID,Username
2236.15,Taylor,Fun!23,0,TRUE,Kyle,343,taylorkyle
2235.92,Mercado,Fun!23,0,TRUE,Sebastian,73,mercadosebastian
2232.81,Maldonado,Fun!23,0,FALSE,Adam,305,maldonadoadam
2220.85,Rodriguez,Fun!23,0,TRUE,Christian,86,rodriguezchristian
2219.6,Hernandez,Fun!23,0,TRUE,Sean,731,hernandezsean
2199.11,Baquier,Fun!23,0,TRUE,Alondra,46,baquieralondra
2195.55,Sanford,Fun!23,0,FALSE,Christopher,527,sanfordchristopher
2189.35,Edwards,Fun!23,0,FALSE,Antonio,613,edwardsantonio
2183.82,Sellers,Fun!23,0,TRUE,Amber,497,sellersamber
2180.26,Williams,Fun!23,0,FALSE,Dana,102,williamsdana
2175.72,Fields,Fun!23,0,TRUE,Christopher,648,fieldschristopher
2151.95,Gamble,Fun!23,0,FALSE,Jerry,748,gamblejerry
2151.49,Edwards,Fun!23,0,FALSE,Ruben,410,edwardsruben
2148.84,Nowmi,Fun!23,0,TRUE,Saeefa,76,nowmisaeefa
2147.7,Irwin,Fun!23,0,FALSE,Carlos,916,irwincarlos
2139.93,Watson,Fun!23,0,TRUE,Robin,534,watsonrobin
2136.55,Johnson,Fun!23,0,TRUE,Luis,649,johnsonluis
2130.34,Brown,Fun!23,0,FALSE,David,108,browndavid
2129.08,Chase,Fun!23,0,TRUE,Amy,550,chaseamy
2126.12,Rodriguez,Fun!23,0,TRUE,Jerry,983,rodriguezjerry
2122.06,Sanders,Fun!23,0,TRUE,John,1024,sandersjohn
2119.67,Thompson,Fun!23,0,TRUE,Krystal,405,thompsonkrystal
2111.8,Cohen,Fun!23,0,FALSE,Molly,213,cohenmolly
2098.65,Rivera,Fun!23,0,TRUE,Melissa,334,riveramelissa
2092.95,Smith,Fun!23,0,FALSE,Laura,316,smithlaura
2086.24,Black,Fun!23,0,TRUE,Alexis,780,blackalexis
2084.47,Richardson,Fun!23,0,TRUE,Emily,192,richardsonemily
2063.45,Davis,Fun!23,0,TRUE,Robert,283,davisrobert
2048.66,Wittmann,Fun!23,0,TRUE,Zachary,97,wittmannzachary
2046.5,Lee,Fun!23,0,FALSE,Jerry,207,leejerry
2040.9,Richardson,Fun!23,0,TRUE,Olivia,902,richardsonolivia
2035.88,Fox,Fun!23,0,TRUE,Sara,770,foxsara
2031.25,Allen,Fun!23,0,FALSE,Donna,215,allendonna
2030.96,Lopez,Fun!23,0,TRUE,Caleb,71,lopezcaleb
2017.05,Meadows,Fun!23,0,FALSE,Joshua,390,meadowsjoshua
2016.55,Curtis,Fun!23,0,TRUE,Jerry,143,curtisjerry
2004.81,Hale,Fun!23,0,FALSE,Kaylee,537,halekaylee
2004.04,Smith,Fun!23,0,FALSE,Nicholas,862,smithnicholas
2000.03,Jackson,Fun!23,0,TRUE,Edward,518,jacksonedward
1999.56,Adkins,Fun!23,0,FALSE,William,736,adkinswilliam
1996.17,Jackson,Fun!23,0,TRUE,Nicholas,678,jacksonnicholas
1987.87,Ellis,Fun!23,0,TRUE,Christian,875,ellischristian
1987.09,Sanders,Fun!23,0,FALSE,Gabriel,674,sandersgabriel
1976.79,Little,Fun!23,0,TRUE,Heather,594,littleheather
1973.65,Neal,Fun!23,0,TRUE,Lauren,170,neallauren
1969.33,Mcpherson,Fun!23,0,FALSE,Amy,511,mcphersonamy
1967.8,Cruz,Fun!23,0,TRUE,Mary,300,cruzmary
1966,Salazar,Fun!23,0,TRUE,Henry,749,salazarhenry
1962.96,Reynolds,Fun!23,0,TRUE,Dennis,541,reynoldsdennis
1949.77,Bonilla,Fun!23,0,FALSE,Thomas,486,bonillathomas
1947.72,Gardner,Fun!23,0,FALSE,Danielle,583,gardnerdanielle
1944.86,Byrd,Fun!23,0,FALSE,Anthony,987,byrdanthony
1942.81,Wilson,Fun!23,0,TRUE,Jordan,339,wilsonjordan
1940.99,Young,Fun!23,0,FALSE,Maria,827,youngmaria
1940.34,Rice,Fun!23,0,FALSE,Crystal,473,ricecrystal
1931.95,Moore,Fun!23,0,TRUE,Hunter,424,moorehunter
1926.92,Boone,Fun!23,0,TRUE,Kevin,750,boonekevin
1925.84,Macias,Fun!23,0,TRUE,Derek,670,maciasderek
1918.29,Disney,Fun!23,0,TRUE,Cinderella,8,cinderelladisney
1914.59,Taylor,Fun!23,0,TRUE,Teresa,797,taylorteresa
1909.09,Parsons,Fun!23,0,FALSE,Amy,856,parsonsamy
1906.45,Nichols,Fun!23,0,TRUE,Mercedes,642,nicholsmercedes
1901.52,Aranda,Fun!23,0,TRUE,Javier,43,arandajavier
1898.65,Barton,Fun!23,0,TRUE,Erin,1035,bartonerin
1897.25,Mckay,Fun!23,0,TRUE,Douglas,980,mckaydouglas
1895.82,Crawford,Fun!23,0,FALSE,Jade,327,crawfordjade
1888.97,Robinson,Fun!23,0,TRUE,Lisa,547,robinsonlisa
1882.88,Rodriguez,Fun!23,0,FALSE,Amy,485,rodriguezamy
1865.05,Henry,Fun!23,0,FALSE,Jenny,321,henryjenny
1864.41,Boone,Fun!23,0,TRUE,Louis,510,boonelouis
1859.05,Meyer,Fun!23,0,TRUE,Phillip,727,meyerphillip
1851.88,Roberts,Fun!23,0,FALSE,Sean,127,robertssean
1851.28,Gonzales,Fun!23,0,TRUE,Bobby,567,gonzalesbobby
1850.21,Copeland,Fun!23,0,TRUE,Jennifer,456,copelandjennifer
1846.27,Conner,Fun!23,0,FALSE,Jamie,526,connerjamie
1845.04,Skinner,Fun!23,0,TRUE,Jason,468,skinnerjason
1832.41,Smith,Fun!23,0,FALSE,Jennifer,608,smithjennifer
1809.84,Rogers,Fun!23,0,FALSE,Ann,828,rogersann
1808.53,Disney,Fun!23,0,TRUE,Chip,6,chipdisney
1805.99,Evans,Fun!23,0,FALSE,Katherine,111,evanskatherine
1805.4,Lara,Fun!23,0,TRUE,Ariana,234,laraariana
1798.35,Smith,Fun!23,0,FALSE,Christian,232,smithchristian
1773.75,Porter,Fun!23,0,TRUE,Darin,259,porterdarin
1771.83,Turner,Fun!23,0,FALSE,Tanya,831,turnertanya
1771.22,Daniel,Fun!23,0,TRUE,Brandi,822,danielbrandi
1768.48,Mcdaniel,Fun!23,0,FALSE,Hayden,788,mcdanielhayden
1766.09,Jackson,Fun!23,0,FALSE,Lisa,926,jacksonlisa
1766.05,Livingston,Fun!23,0,FALSE,Lori,1008,livingstonlori
1756.59,Maxwell,Fun!23,0,TRUE,Brooke,1043,maxwellbrooke
1753.4,Wilson,Fun!23,0,TRUE,Corey,574,wilsoncorey
1749.25,Hays,Fun!23,0,TRUE,Carmen,729,hayscarmen
1745.48,Mendez,Fun!23,0,TRUE,Terri,419,mendezterri
1741.34,Burgess,Fun!23,0,FALSE,Rose,655,burgessrose
1737.87,Richardson,Fun!23,0,FALSE,Phillip,943,richardsonphillip
1737.83,Swanson,Fun!23,0,FALSE,Kevin,371,swansonkevin
1728.99,Sims,Fun!23,0,FALSE,Anthony,404,simsanthony
1726.78,Hampton,Fun!23,0,FALSE,Daniel,142,hamptondaniel
1725.57,Pan,Fun!23,0,TRUE,Peter,15,peterpan
1716.23,Freeman,Fun!23,0,TRUE,Norman,399,freemannorman
1705.89,Schneider,Fun!23,0,FALSE,Jennifer,938,schneiderjennifer
1700.89,Henderson,Fun!23,0,FALSE,Jill,181,hendersonjill
1698.84,Nolan,Fun!23,0,FALSE,James,208,nolanjames
1698,Jones,Fun!23,0,TRUE,Christina,600,joneschristina
1692.27,Rivera,Fun!23,0,TRUE,Diana,1003,riveradiana
1683.12,Bailey,Fun!23,0,TRUE,Scott,644,baileyscott
1682.62,Carter,Fun!23,0,TRUE,Alexander,540,carteralexander
1681.84,Aguayo,Fun!23,0,TRUE,Angel,41,aguayoangel
1680.31,Anderson,Fun!23,0,TRUE,Victor,849,andersonvictor
1675.77,Jimenez,Fun!23,0,TRUE,Misty,578,jimenezmisty
1675.74,Hodges,Fun!23,0,FALSE,Kyle,137,hodgeskyle
1675.32,Wilson,Fun!23,0,TRUE,Justin,173,wilsonjustin
1673.03,Ellis,Fun!23,0,FALSE,Victoria,917,ellisvictoria
1669.39,Davenport,Fun!23,0,FALSE,Howard,760,davenporthoward
1661.71,Fisher,Fun!23,0,TRUE,Rebecca,758,fisherrebecca
1651.98,Jacobson,Fun!23,0,FALSE,Brian,328,jacobsonbrian
1645.65,Hobbs,Fun!23,0,FALSE,Willie,737,hobbswillie
1645.17,Gonzalez,Fun!23,0,TRUE,Jeffrey,382,gonzalezjeffrey
1640.08,Love,Fun!23,0,TRUE,Barbara,905,lovebarbara
1639.98,Chang,Fun!23,0,TRUE,Emily,909,changemily
1636.17,Spencer,Fun!23,0,TRUE,Lisa,427,spencerlisa
1608.9,Vang,Fun!23,0,TRUE,Amanda,551,vangamanda
1602.61,Wang,Fun!23,0,FALSE,Robert,958,wangrobert
1596.01,Preston,Fun!23,0,FALSE,Jennifer,991,prestonjennifer
1585.35,Chambers,Fun!23,0,FALSE,Charles,1019,chamberscharles
1580.61,Greene,Fun!23,0,TRUE,Timothy,998,greenetimothy
1573.22,Dillon,Fun!23,0,FALSE,Brandon,581,dillonbrandon
1572.66,Lyons,Fun!23,0,FALSE,Robert,101,lyonsrobert
1570.65,Zhang,Fun!23,0,TRUE,Karen,273,zhangkaren
1564.69,Dorsey,Fun!23,0,FALSE,Danielle,514,dorseydanielle
1564.63,Porter,Fun!23,0,FALSE,Chelsea,345,porterchelsea
1563.87,Miller,Fun!23,0,FALSE,Chase,225,millerchase
1555.43,Thompson,Fun!23,0,FALSE,Mark,838,thompsonmark
1553.77,Thomas,Fun!23,0,FALSE,Samantha,445,thomassamantha
1552.55,Richardson,Fun!23,0,FALSE,Natalie,630,richardsonnatalie
1545.43,Gallagher,Fun!23,0,FALSE,Chelsea,117,gallagherchelsea
1545.15,Wood,Fun!23,0,TRUE,Michelle,489,woodmichelle
1542.32,King,Fun!23,0,FALSE,Dawn,291,kingdawn
1536.19,King,Fun!23,0,FALSE,Leonard,713,kingleonard
1535.3,UrbinaAraiza,Fun!23,0,TRUE,Angel,93,urbinaaraizaangel
1534.61,Gillespie,Fun!23,0,TRUE,Sharon,944,gillespiesharon
1534.01,Garcia,Fun!23,0,FALSE,Jorge,57,garciajorge
1533.24,Jordan,Fun!23,0,FALSE,Kelly,732,jordankelly
1531.02,Alvarez,Fun!23,0,FALSE,Elizabeth,392,alvarezelizabeth
1526.95,Salas,Fun!23,0,TRUE,Paul,1000,salaspaul
1519.89,Hansen,Fun!23,0,TRUE,Gabriel,505,hansengabriel
1510.66,Lopez,Fun!23,0,FALSE,Derek,639,lopezderek
1498.5,Small,Fun!23,0,TRUE,Kathleen,330,smallkathleen
1496.58,Baker,Fun!23,0,FALSE,Amanda,1046,bakeramanda
1494.04,Morris,Fun!23,0,TRUE,Alejandra,258,morrisalejandra
1487.43,Disney,Fun!23,0,TRUE,Stitch,36,stitchdisney
1486.14,Gibbs,Fun!23,0,TRUE,Darren,620,gibbsdarren
1485.34,Bennett,Fun!23,0,TRUE,Bobby,524,bennettbobby
1474.01,Lopez,Fun!23,0,TRUE,Brian,481,lopezbrian
1471.84,Stevens,Fun!23,0,TRUE,Mary,387,stevensmary
1470.51,Barber,Fun!23,0,TRUE,Angel,503,barberangel
1456.11,Rice,Fun!23,0,FALSE,William,773,ricewilliam
1453.09,Thompson,Fun!23,0,FALSE,Megan,817,thompsonmegan
1452.79,Quinones,Fun!23,0,TRUE,Luis,82,quinonesluis
1450.76,Huang,Fun!23,0,TRUE,Jennifer,912,huangjennifer
1448.46,Remes,Fun!23,0,TRUE,Fernando,83,remesfernando
1437.26,Smith,Fun!23,0,TRUE,Brandon,453,smithbrandon
1429.12,Ford,Fun!23,0,TRUE,Alexis,260,fordalexis
1424.35,Bruce,Fun!23,0,TRUE,Angelica,278,bruceangelica
1406.15,Contreras,Fun!23,0,TRUE,Kim,531,contreraskim
1404.19,Mcintyre,Fun!23,0,TRUE,Angela,482,mcintyreangela
1403.8,Moreno,Fun!23,0,FALSE,Christin,75,morenochristin
1394.99,Tran,Fun!23,0,FALSE,Zachary,421,tranzachary
1393.42,Hicks,Fun!23,0,FALSE,Alison,858,hicksalison
1390.54,Ramos,Fun!23,0,FALSE,Eric,480,ramoseric
1389.38,Brown,Fun!23,0,TRUE,Craig,786,browncraig
1366.7,Bradley,Fun!23,0,FALSE,Amy,317,bradleyamy
1362.88,Thomas,Fun!23,0,FALSE,David,274,thomasdavid
1358.23,Elliott,Fun!23,0,FALSE,Carol,947,elliottcarol
1347.79,Ross,Fun!23,0,TRUE,Victor,612,rossvictor
1345.92,Blevins,Fun!23,0,FALSE,John,700,blevinsjohn
1341.7,Rodriguez,Fun!23,0,FALSE,Linda,689,rodriguezlinda
1339.58,Wilkins,Fun!23,0,TRUE,Ryan,454,wilkinsryan
1334.78,Moran,Fun!23,0,FALSE,Alicia,824,moranalicia
1331.45,Brown,Fun!23,0,TRUE,Jamie,1005,brownjamie
1326.78,Weaver,Fun!23,0,FALSE,Tami,517,weavertami
1322.03,Foster,Fun!23,0,FALSE,Daniel,380,fosterdaniel
1320.12,Parrish,Fun!23,0,TRUE,Michael,682,parrishmichael
1316.79,Porter,Fun!23,0,FALSE,Matthew,502,portermatthew
1309.77,Perez,Fun!23,0,FALSE,Matthew,298,perezmatthew
1307.68,Grant,Fun!23,0,FALSE,Derrick,159,grantderrick
1306.14,Bentley,Fun!23,0,TRUE,Ernest,834,bentleyernest
1305.64,Valenzuela,Fun!23,0,FALSE,Brandy,554,valenzuelabrandy
1296.43,Johnson,Fun!23,0,FALSE,Denise,945,johnsondenise
1295.8,Mercado,Fun!23,0,FALSE,Doris,483,mercadodoris
1283.19,Disney,Fun!23,0,TRUE,Gaston,25,gastondisney
1281.61,Booth,Fun!23,0,TRUE,Ray,461,boothray
1281.54,Torres,Fun!23,0,FALSE,Colleen,521,torrescolleen
1274.75,Torres,Fun!23,0,TRUE,Elizabeth,762,torreselizabeth
1261.34,Ramirez,Fun!23,0,FALSE,Benjamin,406,ramirezbenjamin
1257.4,Staker,Fun!23,0,TRUE,William,92,stakerwilliam
1257.38,Perry,Fun!23,0,FALSE,Stephanie,985,perrystephanie
1251.01,Wright,Fun!23,0,TRUE,Christopher,256,wrightchristopher
1245.1,Romero,Fun!23,0,FALSE,Daniel,292,romerodaniel
1244.88,Price,Fun!23,0,FALSE,Lawrence,614,pricelawrence
1242.67,Obrien,Fun!23,0,FALSE,Stephanie,807,obrienstephanie
1241.32,Davis,Fun!23,0,TRUE,Susan,303,davissusan
1240.42,Wallace,Fun!23,0,FALSE,Brett,889,wallacebrett
1233.56,Burke,Fun!23,0,TRUE,Jason,168,burkejason
1233.49,Zamora,Fun!23,0,FALSE,Philip,165,zamoraphilip
1219.02,Mcneil,Fun!23,0,TRUE,Rodney,751,mcneilrodney
1216.5,Smith,Fun!23,0,FALSE,Alyssa,601,smithalyssa
1210.66,Johnson,Fun!23,0,TRUE,Laurie,863,johnsonlaurie
1206.14,Jones,Fun!23,0,FALSE,Timothy,722,jonestimothy
1189.68,Hughes,Fun!23,0,TRUE,Patricia,1023,hughespatricia
1189.53,Robbins,Fun!23,0,TRUE,Heather,605,robbinsheather
1180.69,Disney,Fun!23,0,TRUE,Jasmine,10,jasminedisney
1180.39,Miller,Fun!23,0,TRUE,Shane,139,millershane
1174.66,Walker,Fun!23,0,FALSE,Angela,552,walkerangela
1170.73,Herman,Fun!23,0,FALSE,Paul,951,hermanpaul
1168.8,Clark,Fun!23,0,TRUE,Thomas,147,clarkthomas
1165.3,Smith,Fun!23,0,FALSE,Megan,764,smithmegan
1153.19,Robles,Fun!23,0,TRUE,Cody,728,roblescody
1150.43,Dunn,Fun!23,0,TRUE,Jesse,898,dunnjesse
1147.63,Mann,Fun!23,0,FALSE,Catherine,769,manncatherine
1138.56,Pruitt,Fun!23,0,TRUE,Michelle,543,pruittmichelle
1132.59,Raymond,Fun!23,0,FALSE,Debra,804,raymonddebra
1131.63,Holmes,Fun!23,0,TRUE,Ethan,211,holmesethan
1126.65,Johnson,Fun!23,0,FALSE,Michael,994,johnsonmichael
1126.36,Johnson,Fun!23,0,TRUE,Nicole,425,johnsonnicole
1121.97,Shea,Fun!23,0,TRUE,Alexis,457,sheaalexis
1120.94,Huynh,Fun!23,0,TRUE,Ray,418,huynhray
1116.27,Schaefer,Fun!23,0,TRUE,Craig,276,schaefercraig
1114.53,Rose,Fun!23,0,TRUE,Scott,407,rosescott
1114.52,Atkins,Fun!23,0,TRUE,Andrew,704,atkinsandrew
1111.95,Long,Fun!23,0,FALSE,Amber,628,longamber
1105.95,Yu,Fun!23,0,FALSE,Kelly,231,yukelly
1096.85,Wheeler,Fun!23,0,TRUE,Natasha,378,wheelernatasha
1088.56,Cook,Fun!23,0,TRUE,Cassandra,589,cookcassandra
1088.29,Garcia,Fun!23,0,FALSE,Andrew,184,garciaandrew
1087.1,Cole,Fun!23,0,FALSE,Emily,893,coleemily
1083.29,Grant,Fun!23,0,FALSE,Mary,936,grantmary
1081.82,Cruz,Fun!23,0,FALSE,Holly,738,cruzholly
1077.71,Zuany,Fun!23,0,FALSE,Maria,98,zuanymaria
1069.31,Mahoney,Fun!23,0,TRUE,Kayla,417,mahoneykayla
1068.54,Miller,Fun!23,0,FALSE,Gary,472,millergary
1067.63,Butler,Fun!23,0,FALSE,Mark,1029,butlermark
1057.6,Villanueva,Fun!23,0,TRUE,Donald,928,villanuevadonald
1050.01,Alexander,Fun!23,0,TRUE,Julie,175,alexanderjulie
1043.95,Wheeler,Fun!23,0,TRUE,Christina,356,wheelerchristina
1036.76,Alvarez,Fun!23,0,TRUE,Jeremy,195,alvarezjeremy
1031.78,Moore,Fun!23,0,FALSE,Valerie,357,moorevalerie
1029.61,Blackwell,Fun!23,0,FALSE,Richard,163,blackwellrichard
1023.96,Leblanc,Fun!23,0,FALSE,Robert,580,leblancrobert
987.46,Raymond,Fun!23,0,FALSE,Christopher,475,raymondchristopher
976.21,Watson,Fun!23,0,TRUE,James,924,watsonjames
970.5,Jackson,Fun!23,0,TRUE,Emily,999,jacksonemily
961.43,Wagner,Fun!23,0,TRUE,Marissa,161,wagnermarissa
947.43,Avery,Fun!23,0,TRUE,Shannon,238,averyshannon
933.83,Irwin,Fun!23,0,TRUE,Derek,490,irwinderek
925.1,Stafford,Fun!23,0,FALSE,Lisa,385,staffordlisa
921.86,Schultz,Fun!23,0,FALSE,Jennifer,680,schultzjennifer
909.7,Hunter,Fun!23,0,FALSE,Anthony,429,hunteranthony
909.38,Henderson,Fun!23,0,TRUE,James,250,hendersonjames
899.14,Torres,Fun!23,0,FALSE,Caroline,354,torrescaroline
896.91,Adams,Fun!23,0,TRUE,Michael,525,adamsmichael
894.09,Bass,Fun!23,0,TRUE,Adam,426,bassadam
892.8,Kennedy,Fun!23,0,TRUE,Suzanne,953,kennedysuzanne
892.5,Strickland,Fun!23,0,TRUE,Terri,484,stricklandterri
878.44,Mills,Fun!23,0,FALSE,David,314,millsdavid
876.26,Clark,Fun!23,0,FALSE,Jason,685,clarkjason
872.92,Foster,Fun!23,0,FALSE,Shirley,217,fostershirley
871.45,Sullivan,Fun!23,0,TRUE,Ryan,558,sullivanryan
862.04,Horton,Fun!23,0,FALSE,Misty,375,hortonmisty
852.22,Wilkerson,Fun!23,0,FALSE,Brandy,777,wilkersonbrandy
850.91,Walker,Fun!23,0,FALSE,Crystal,126,walkercrystal
845.05,Montgomery,Fun!23,0,FALSE,Jesse,246,montgomeryjesse
836.34,Frye,Fun!23,0,TRUE,Jessica,507,fryejessica
835.38,Martinez,Fun!23,0,FALSE,Justin,428,martinezjustin
833.49,Vazquez,Fun!23,0,FALSE,Javier,95,vazquezjavier
821.32,Phillips,Fun!23,0,FALSE,Rachel,326,phillipsrachel
820.26,Young,Fun!23,0,TRUE,Julia,708,youngjulia
820.04,Gordon,Fun!23,0,FALSE,Brandi,491,gordonbrandi
809.54,Diaz,Fun!23,0,FALSE,Hector,53,diazhector
804.4,Contreras,Fun!23,0,TRUE,Jacob,637,contrerasjacob
800.71,Martinez,Fun!23,0,FALSE,Jonathan,815,martinezjonathan
